201 #Points
102 102 103 1 1
103 103 104 1 1
104 104 105 1 1
105 105 106 1 1
106 106 107 1 1
107 107 108 1 1
108 108 109 1 1
109 109 110 1 1
110 110 111 1 1
111 111 112 1 1
112 112 113 1 1
113 113 114 1 1
114 114 115 1 1
115 115 116 1 1
116 116 117 1 1
117 117 118 1 1
118 118 119 1 1
119 119 120 1 1
120 120 121 1 1
121 121 122 1 1
122 122 123 1 1
123 123 124 1 1
124 124 125 1 1
125 125 126 1 1
126 126 127 1 1
127 127 128 1 1
128 128 129 1 1
129 129 130 1 1
130 130 131 1 1
131 131 132 1 1
132 132 133 1 1
133 133 134 1 1
134 134 135 1 1
135 135 136 1 1
136 136 137 1 1
137 137 138 1 1
138 138 139 1 1
139 139 140 1 1
140 140 141 1 1
141 141 142 1 1
142 142 143 1 1
143 143 144 1 1
144 144 145 1 1
145 145 146 1 1
146 146 147 1 1
147 147 148 1 1
148 148 149 1 1
149 149 150 1 1
150 150 151 1 1
151 151 152 1 1
152 152 153 1 1
153 153 154 1 1
154 154 155 1 1
155 155 156 1 1
156 156 157 1 1
157 157 158 1 1
158 158 159 1 1
159 159 160 1 1
160 160 161 1 1
161 161 162 1 1
162 162 163 1 1
163 163 164 1 1
164 164 165 1 1
165 165 166 1 1
166 166 167 1 1
167 167 168 1 1
168 168 169 1 1
169 169 170 1 1
170 170 171 1 1
171 171 172 1 1
172 172 173 1 1
173 173 174 1 1
174 174 175 1 1
175 175 176 1 1
176 176 177 1 1
177 177 178 1 1
178 178 179 1 1
179 179 180 1 1
180 180 181 1 1
181 181 182 1 1
182 182 183 1 1
183 183 184 1 1
184 184 185 1 1
185 185 186 1 1
186 186 187 1 1
187 187 188 1 1
188 188 189 1 1
189 189 190 1 1
190 190 191 1 1
191 191 192 1 1
192 192 193 1 1
193 193 194 1 1
194 194 195 1 1
195 195 196 1 1
196 196 197 1 1
197 197 198 1 1
198 198 199 1 1
199 199 200 1 1
200 200 201 1 1
1 #Load
101 0 -25000000 0
6 #Constraint
1 1 0
1 2 0
1 3 0
201 1 0
201 2 0
201 3 0
0 #Hitch
